sample_id,image_path,material_label,c1_label
minc_paper_0111,images/paper/paper_000111.jpg,paper,paper
minc_paper_1661,images/paper/paper_001661.jpg,paper,paper
minc_paper_2029,images/paper/paper_002029.jpg,paper,paper
minc_paper_1649,images/paper/paper_001649.jpg,paper,paper
minc_paper_0878,images/paper/paper_000878.jpg,paper,paper
minc_paper_0605,images/paper/paper_000605.jpg,paper,paper
minc_paper_0858,images/paper/paper_000858.jpg,paper,paper
minc_paper_0680,images/paper/paper_000680.jpg,paper,paper
minc_paper_2118,images/paper/paper_002118.jpg,paper,paper
minc_paper_1442,images/paper/paper_001442.jpg,paper,paper
minc_paper_0069,images/paper/paper_000069.jpg,paper,paper
minc_paper_0408,images/paper/paper_000408.jpg,paper,paper
minc_paper_2414,images/paper/paper_002414.jpg,paper,paper
minc_paper_1674,images/paper/paper_001674.jpg,paper,paper
minc_paper_0259,images/paper/paper_000259.jpg,paper,paper
minc_paper_1607,images/paper/paper_001607.jpg,paper,paper
minc_paper_0388,images/paper/paper_000388.jpg,paper,paper
minc_paper_2054,images/paper/paper_002054.jpg,paper,paper
minc_paper_1345,images/paper/paper_001345.jpg,paper,paper
minc_paper_0719,images/paper/paper_000719.jpg,paper,paper
minc_paper_1058,images/paper/paper_001058.jpg,paper,paper
minc_paper_2107,images/paper/paper_002107.jpg,paper,paper
minc_paper_1720,images/paper/paper_001720.jpg,paper,paper
minc_paper_0229,images/paper/paper_000229.jpg,paper,paper
minc_paper_1958,images/paper/paper_001958.jpg,paper,paper
minc_paper_0902,images/paper/paper_000902.jpg,paper,paper
minc_paper_1295,images/paper/paper_001295.jpg,paper,paper
minc_paper_2176,images/paper/paper_002176.jpg,paper,paper
minc_paper_1290,images/paper/paper_001290.jpg,paper,paper
minc_paper_0957,images/paper/paper_000957.jpg,paper,paper
minc_paper_0094,images/paper/paper_000094.jpg,paper,paper
minc_paper_0785,images/paper/paper_000785.jpg,paper,paper
minc_paper_0164,images/paper/paper_000164.jpg,paper,paper
minc_paper_1123,images/paper/paper_001123.jpg,paper,paper
minc_paper_1729,images/paper/paper_001729.jpg,paper,paper
minc_paper_0310,images/paper/paper_000310.jpg,paper,paper
minc_paper_0697,images/paper/paper_000697.jpg,paper,paper
minc_paper_0436,images/paper/paper_000436.jpg,paper,paper
minc_paper_2045,images/paper/paper_002045.jpg,paper,paper
minc_paper_1353,images/paper/paper_001353.jpg,paper,paper
minc_paper_1326,images/paper/paper_001326.jpg,paper,paper
minc_paper_0894,images/paper/paper_000894.jpg,paper,paper
minc_paper_0288,images/paper/paper_000288.jpg,paper,paper
minc_paper_0056,images/paper/paper_000056.jpg,paper,paper
minc_paper_0783,images/paper/paper_000783.jpg,paper,paper
minc_paper_0152,images/paper/paper_000152.jpg,paper,paper
minc_paper_0024,images/paper/paper_000024.jpg,paper,paper
minc_paper_0383,images/paper/paper_000383.jpg,paper,paper
minc_paper_0650,images/paper/paper_000650.jpg,paper,paper
minc_paper_1322,images/paper/paper_001322.jpg,paper,paper
minc_paper_0969,images/paper/paper_000969.jpg,paper,paper
minc_paper_0642,images/paper/paper_000642.jpg,paper,paper
minc_paper_0256,images/paper/paper_000256.jpg,paper,paper
minc_paper_1961,images/paper/paper_001961.jpg,paper,paper
minc_paper_0736,images/paper/paper_000736.jpg,paper,paper
minc_paper_1994,images/paper/paper_001994.jpg,paper,paper
minc_paper_0443,images/paper/paper_000443.jpg,paper,paper
minc_paper_1553,images/paper/paper_001553.jpg,paper,paper
minc_paper_0331,images/paper/paper_000331.jpg,paper,paper
minc_paper_1869,images/paper/paper_001869.jpg,paper,paper
minc_paper_0067,images/paper/paper_000067.jpg,paper,paper
minc_paper_1098,images/paper/paper_001098.jpg,paper,paper
minc_paper_2152,images/paper/paper_002152.jpg,paper,paper
minc_paper_0066,images/paper/paper_000066.jpg,paper,paper
minc_paper_1312,images/paper/paper_001312.jpg,paper,paper
minc_paper_0616,images/paper/paper_000616.jpg,paper,paper
minc_paper_2146,images/paper/paper_002146.jpg,paper,paper
minc_paper_1006,images/paper/paper_001006.jpg,paper,paper
minc_paper_2272,images/paper/paper_002272.jpg,paper,paper
minc_paper_0190,images/paper/paper_000190.jpg,paper,paper
minc_paper_0219,images/paper/paper_000219.jpg,paper,paper
minc_paper_1765,images/paper/paper_001765.jpg,paper,paper
minc_paper_0629,images/paper/paper_000629.jpg,paper,paper
minc_paper_2116,images/paper/paper_002116.jpg,paper,paper
minc_paper_2435,images/paper/paper_002435.jpg,paper,paper
minc_paper_0222,images/paper/paper_000222.jpg,paper,paper
minc_paper_0905,images/paper/paper_000905.jpg,paper,paper
minc_paper_0915,images/paper/paper_000915.jpg,paper,paper
minc_paper_2208,images/paper/paper_002208.jpg,paper,paper
minc_paper_0788,images/paper/paper_000788.jpg,paper,paper
minc_paper_2190,images/paper/paper_002190.jpg,paper,paper
minc_paper_0775,images/paper/paper_000775.jpg,paper,paper
minc_paper_2347,images/paper/paper_002347.jpg,paper,paper
minc_paper_1944,images/paper/paper_001944.jpg,paper,paper
minc_paper_1118,images/paper/paper_001118.jpg,paper,paper
minc_paper_0070,images/paper/paper_000070.jpg,paper,paper
minc_paper_2490,images/paper/paper_002490.jpg,paper,paper
minc_paper_1117,images/paper/paper_001117.jpg,paper,paper
minc_paper_0321,images/paper/paper_000321.jpg,paper,paper
minc_paper_0441,images/paper/paper_000441.jpg,paper,paper
minc_paper_2397,images/paper/paper_002397.jpg,paper,paper
minc_paper_2318,images/paper/paper_002318.jpg,paper,paper
minc_paper_1604,images/paper/paper_001604.jpg,paper,paper
minc_paper_0344,images/paper/paper_000344.jpg,paper,paper
minc_paper_0566,images/paper/paper_000566.jpg,paper,paper
minc_paper_0108,images/paper/paper_000108.jpg,paper,paper
minc_paper_2219,images/paper/paper_002219.jpg,paper,paper
minc_paper_2222,images/paper/paper_002222.jpg,paper,paper
minc_paper_1048,images/paper/paper_001048.jpg,paper,paper
minc_paper_2262,images/paper/paper_002262.jpg,paper,paper
minc_paper_2417,images/paper/paper_002417.jpg,paper,paper
minc_paper_1431,images/paper/paper_001431.jpg,paper,paper
minc_paper_0918,images/paper/paper_000918.jpg,paper,paper
minc_paper_2266,images/paper/paper_002266.jpg,paper,paper
minc_paper_0808,images/paper/paper_000808.jpg,paper,paper
minc_paper_0130,images/paper/paper_000130.jpg,paper,paper
minc_paper_1517,images/paper/paper_001517.jpg,paper,paper
minc_paper_0586,images/paper/paper_000586.jpg,paper,paper
minc_paper_2357,images/paper/paper_002357.jpg,paper,paper
minc_paper_0473,images/paper/paper_000473.jpg,paper,paper
minc_paper_1185,images/paper/paper_001185.jpg,paper,paper
minc_paper_1188,images/paper/paper_001188.jpg,paper,paper
minc_paper_0472,images/paper/paper_000472.jpg,paper,paper
minc_paper_0353,images/paper/paper_000353.jpg,paper,paper
minc_paper_1418,images/paper/paper_001418.jpg,paper,paper
minc_paper_1571,images/paper/paper_001571.jpg,paper,paper
minc_paper_1901,images/paper/paper_001901.jpg,paper,paper
minc_paper_1116,images/paper/paper_001116.jpg,paper,paper
minc_paper_0233,images/paper/paper_000233.jpg,paper,paper
minc_paper_1177,images/paper/paper_001177.jpg,paper,paper
minc_paper_0137,images/paper/paper_000137.jpg,paper,paper
minc_paper_1380,images/paper/paper_001380.jpg,paper,paper
minc_paper_2377,images/paper/paper_002377.jpg,paper,paper
minc_paper_0621,images/paper/paper_000621.jpg,paper,paper
minc_paper_1998,images/paper/paper_001998.jpg,paper,paper
minc_paper_0906,images/paper/paper_000906.jpg,paper,paper
minc_paper_0157,images/paper/paper_000157.jpg,paper,paper
minc_paper_0512,images/paper/paper_000512.jpg,paper,paper
minc_paper_0715,images/paper/paper_000715.jpg,paper,paper
minc_paper_1939,images/paper/paper_001939.jpg,paper,paper
minc_paper_2254,images/paper/paper_002254.jpg,paper,paper
minc_paper_0684,images/paper/paper_000684.jpg,paper,paper
minc_paper_1618,images/paper/paper_001618.jpg,paper,paper
minc_paper_1434,images/paper/paper_001434.jpg,paper,paper
minc_paper_2283,images/paper/paper_002283.jpg,paper,paper
minc_paper_1514,images/paper/paper_001514.jpg,paper,paper
minc_paper_0578,images/paper/paper_000578.jpg,paper,paper
minc_paper_0950,images/paper/paper_000950.jpg,paper,paper
minc_paper_1457,images/paper/paper_001457.jpg,paper,paper
minc_paper_1896,images/paper/paper_001896.jpg,paper,paper
minc_paper_0665,images/paper/paper_000665.jpg,paper,paper
minc_paper_0693,images/paper/paper_000693.jpg,paper,paper
minc_paper_1995,images/paper/paper_001995.jpg,paper,paper
minc_paper_2306,images/paper/paper_002306.jpg,paper,paper
minc_paper_1779,images/paper/paper_001779.jpg,paper,paper
minc_paper_2056,images/paper/paper_002056.jpg,paper,paper
minc_paper_2471,images/paper/paper_002471.jpg,paper,paper
minc_paper_2179,images/paper/paper_002179.jpg,paper,paper
minc_paper_0287,images/paper/paper_000287.jpg,paper,paper
minc_paper_0747,images/paper/paper_000747.jpg,paper,paper
minc_paper_0432,images/paper/paper_000432.jpg,paper,paper
minc_paper_1141,images/paper/paper_001141.jpg,paper,paper
minc_paper_2268,images/paper/paper_002268.jpg,paper,paper
minc_paper_2282,images/paper/paper_002282.jpg,paper,paper
minc_paper_1933,images/paper/paper_001933.jpg,paper,paper
minc_paper_2342,images/paper/paper_002342.jpg,paper,paper
minc_paper_0267,images/paper/paper_000267.jpg,paper,paper
minc_paper_1914,images/paper/paper_001914.jpg,paper,paper
minc_paper_1238,images/paper/paper_001238.jpg,paper,paper
minc_paper_1043,images/paper/paper_001043.jpg,paper,paper
minc_paper_0065,images/paper/paper_000065.jpg,paper,paper
minc_paper_0645,images/paper/paper_000645.jpg,paper,paper
minc_paper_2148,images/paper/paper_002148.jpg,paper,paper
minc_paper_2296,images/paper/paper_002296.jpg,paper,paper
minc_paper_0449,images/paper/paper_000449.jpg,paper,paper
minc_paper_2418,images/paper/paper_002418.jpg,paper,paper
minc_paper_0294,images/paper/paper_000294.jpg,paper,paper
minc_paper_0631,images/paper/paper_000631.jpg,paper,paper
minc_paper_1537,images/paper/paper_001537.jpg,paper,paper
minc_paper_1122,images/paper/paper_001122.jpg,paper,paper
minc_paper_2404,images/paper/paper_002404.jpg,paper,paper
minc_paper_2025,images/paper/paper_002025.jpg,paper,paper
minc_paper_0103,images/paper/paper_000103.jpg,paper,paper
minc_paper_2160,images/paper/paper_002160.jpg,paper,paper
minc_paper_0125,images/paper/paper_000125.jpg,paper,paper
minc_paper_2327,images/paper/paper_002327.jpg,paper,paper
minc_paper_2083,images/paper/paper_002083.jpg,paper,paper
minc_paper_0017,images/paper/paper_000017.jpg,paper,paper
minc_paper_1600,images/paper/paper_001600.jpg,paper,paper
minc_paper_0798,images/paper/paper_000798.jpg,paper,paper
minc_paper_1680,images/paper/paper_001680.jpg,paper,paper
minc_paper_1555,images/paper/paper_001555.jpg,paper,paper
minc_paper_0721,images/paper/paper_000721.jpg,paper,paper
minc_paper_1777,images/paper/paper_001777.jpg,paper,paper
minc_paper_0805,images/paper/paper_000805.jpg,paper,paper
minc_paper_0102,images/paper/paper_000102.jpg,paper,paper
minc_paper_0712,images/paper/paper_000712.jpg,paper,paper
minc_paper_1161,images/paper/paper_001161.jpg,paper,paper
minc_paper_0818,images/paper/paper_000818.jpg,paper,paper
minc_paper_1854,images/paper/paper_001854.jpg,paper,paper
minc_paper_1597,images/paper/paper_001597.jpg,paper,paper
minc_paper_1734,images/paper/paper_001734.jpg,paper,paper
minc_paper_2497,images/paper/paper_002497.jpg,paper,paper
minc_paper_2202,images/paper/paper_002202.jpg,paper,paper
minc_paper_0458,images/paper/paper_000458.jpg,paper,paper
minc_paper_1536,images/paper/paper_001536.jpg,paper,paper
minc_paper_2030,images/paper/paper_002030.jpg,paper,paper
minc_paper_0829,images/paper/paper_000829.jpg,paper,paper
minc_paper_2099,images/paper/paper_002099.jpg,paper,paper
minc_paper_1681,images/paper/paper_001681.jpg,paper,paper
minc_paper_2174,images/paper/paper_002174.jpg,paper,paper
minc_paper_0341,images/paper/paper_000341.jpg,paper,paper
minc_paper_2164,images/paper/paper_002164.jpg,paper,paper
minc_paper_2243,images/paper/paper_002243.jpg,paper,paper
minc_paper_0330,images/paper/paper_000330.jpg,paper,paper
minc_paper_1763,images/paper/paper_001763.jpg,paper,paper
minc_paper_2424,images/paper/paper_002424.jpg,paper,paper
minc_paper_0308,images/paper/paper_000308.jpg,paper,paper
minc_paper_0626,images/paper/paper_000626.jpg,paper,paper
minc_paper_1756,images/paper/paper_001756.jpg,paper,paper
minc_paper_1985,images/paper/paper_001985.jpg,paper,paper
minc_paper_0543,images/paper/paper_000543.jpg,paper,paper
minc_paper_0762,images/paper/paper_000762.jpg,paper,paper
minc_paper_2344,images/paper/paper_002344.jpg,paper,paper
minc_paper_0590,images/paper/paper_000590.jpg,paper,paper
minc_paper_2241,images/paper/paper_002241.jpg,paper,paper
minc_paper_2391,images/paper/paper_002391.jpg,paper,paper
minc_paper_0363,images/paper/paper_000363.jpg,paper,paper
minc_paper_1424,images/paper/paper_001424.jpg,paper,paper
minc_paper_0716,images/paper/paper_000716.jpg,paper,paper
minc_paper_1807,images/paper/paper_001807.jpg,paper,paper
minc_paper_0574,images/paper/paper_000574.jpg,paper,paper
minc_paper_0768,images/paper/paper_000768.jpg,paper,paper
minc_paper_0980,images/paper/paper_000980.jpg,paper,paper
minc_paper_0271,images/paper/paper_000271.jpg,paper,paper
minc_paper_0013,images/paper/paper_000013.jpg,paper,paper
minc_paper_0160,images/paper/paper_000160.jpg,paper,paper
minc_paper_1568,images/paper/paper_001568.jpg,paper,paper
minc_paper_2468,images/paper/paper_002468.jpg,paper,paper
minc_paper_1739,images/paper/paper_001739.jpg,paper,paper
minc_paper_0035,images/paper/paper_000035.jpg,paper,paper
minc_paper_0964,images/paper/paper_000964.jpg,paper,paper
minc_paper_0371,images/paper/paper_000371.jpg,paper,paper
minc_paper_1253,images/paper/paper_001253.jpg,paper,paper
minc_paper_0110,images/paper/paper_000110.jpg,paper,paper
minc_paper_2042,images/paper/paper_002042.jpg,paper,paper
minc_paper_0838,images/paper/paper_000838.jpg,paper,paper
minc_paper_0037,images/paper/paper_000037.jpg,paper,paper
minc_paper_0356,images/paper/paper_000356.jpg,paper,paper
minc_paper_1748,images/paper/paper_001748.jpg,paper,paper
minc_paper_1784,images/paper/paper_001784.jpg,paper,paper
minc_paper_1701,images/paper/paper_001701.jpg,paper,paper
minc_paper_0430,images/paper/paper_000430.jpg,paper,paper
minc_paper_1822,images/paper/paper_001822.jpg,paper,paper
minc_paper_0633,images/paper/paper_000633.jpg,paper,paper
minc_paper_0713,images/paper/paper_000713.jpg,paper,paper
minc_paper_0681,images/paper/paper_000681.jpg,paper,paper
minc_paper_1682,images/paper/paper_001682.jpg,paper,paper
minc_paper_0261,images/paper/paper_000261.jpg,paper,paper
minc_paper_0528,images/paper/paper_000528.jpg,paper,paper
minc_paper_0522,images/paper/paper_000522.jpg,paper,paper
minc_paper_1242,images/paper/paper_001242.jpg,paper,paper
minc_paper_1824,images/paper/paper_001824.jpg,paper,paper
minc_paper_2389,images/paper/paper_002389.jpg,paper,paper
minc_paper_2220,images/paper/paper_002220.jpg,paper,paper
minc_paper_2026,images/paper/paper_002026.jpg,paper,paper
minc_paper_1478,images/paper/paper_001478.jpg,paper,paper
minc_paper_0951,images/paper/paper_000951.jpg,paper,paper
minc_paper_1803,images/paper/paper_001803.jpg,paper,paper
minc_paper_2186,images/paper/paper_002186.jpg,paper,paper
minc_paper_1575,images/paper/paper_001575.jpg,paper,paper
minc_paper_1662,images/paper/paper_001662.jpg,paper,paper
minc_paper_2373,images/paper/paper_002373.jpg,paper,paper
minc_paper_1948,images/paper/paper_001948.jpg,paper,paper
minc_paper_2051,images/paper/paper_002051.jpg,paper,paper
minc_paper_1717,images/paper/paper_001717.jpg,paper,paper
minc_paper_1615,images/paper/paper_001615.jpg,paper,paper
minc_paper_1057,images/paper/paper_001057.jpg,paper,paper
minc_paper_1096,images/paper/paper_001096.jpg,paper,paper
minc_paper_1211,images/paper/paper_001211.jpg,paper,paper
minc_paper_1809,images/paper/paper_001809.jpg,paper,paper
minc_paper_2390,images/paper/paper_002390.jpg,paper,paper
minc_paper_0824,images/paper/paper_000824.jpg,paper,paper
minc_paper_1184,images/paper/paper_001184.jpg,paper,paper
minc_paper_0855,images/paper/paper_000855.jpg,paper,paper
minc_paper_0987,images/paper/paper_000987.jpg,paper,paper
minc_paper_1993,images/paper/paper_001993.jpg,paper,paper
minc_paper_0120,images/paper/paper_000120.jpg,paper,paper
minc_paper_1360,images/paper/paper_001360.jpg,paper,paper
minc_paper_2403,images/paper/paper_002403.jpg,paper,paper
minc_paper_0939,images/paper/paper_000939.jpg,paper,paper
minc_paper_1598,images/paper/paper_001598.jpg,paper,paper
minc_paper_0806,images/paper/paper_000806.jpg,paper,paper
minc_paper_1452,images/paper/paper_001452.jpg,paper,paper
minc_paper_2106,images/paper/paper_002106.jpg,paper,paper
minc_paper_2261,images/paper/paper_002261.jpg,paper,paper
minc_paper_2141,images/paper/paper_002141.jpg,paper,paper
minc_paper_0999,images/paper/paper_000999.jpg,paper,paper
minc_paper_0544,images/paper/paper_000544.jpg,paper,paper
minc_paper_1272,images/paper/paper_001272.jpg,paper,paper
minc_paper_0218,images/paper/paper_000218.jpg,paper,paper
minc_paper_1884,images/paper/paper_001884.jpg,paper,paper
minc_paper_1197,images/paper/paper_001197.jpg,paper,paper
minc_paper_2102,images/paper/paper_002102.jpg,paper,paper
minc_paper_0708,images/paper/paper_000708.jpg,paper,paper
minc_paper_2124,images/paper/paper_002124.jpg,paper,paper
minc_paper_1551,images/paper/paper_001551.jpg,paper,paper
minc_paper_1567,images/paper/paper_001567.jpg,paper,paper
minc_paper_1494,images/paper/paper_001494.jpg,paper,paper
minc_paper_1027,images/paper/paper_001027.jpg,paper,paper
minc_paper_1636,images/paper/paper_001636.jpg,paper,paper
minc_paper_1818,images/paper/paper_001818.jpg,paper,paper
minc_paper_1550,images/paper/paper_001550.jpg,paper,paper
minc_paper_1655,images/paper/paper_001655.jpg,paper,paper
minc_paper_0568,images/paper/paper_000568.jpg,paper,paper
minc_paper_2295,images/paper/paper_002295.jpg,paper,paper
minc_paper_0879,images/paper/paper_000879.jpg,paper,paper
minc_paper_2448,images/paper/paper_002448.jpg,paper,paper
minc_paper_2476,images/paper/paper_002476.jpg,paper,paper
minc_paper_1371,images/paper/paper_001371.jpg,paper,paper
minc_paper_1297,images/paper/paper_001297.jpg,paper,paper
minc_paper_2487,images/paper/paper_002487.jpg,paper,paper
minc_paper_0391,images/paper/paper_000391.jpg,paper,paper
minc_paper_0812,images/paper/paper_000812.jpg,paper,paper
minc_paper_1548,images/paper/paper_001548.jpg,paper,paper
minc_paper_0235,images/paper/paper_000235.jpg,paper,paper
minc_paper_1652,images/paper/paper_001652.jpg,paper,paper
minc_paper_1792,images/paper/paper_001792.jpg,paper,paper
minc_paper_1423,images/paper/paper_001423.jpg,paper,paper
minc_paper_2281,images/paper/paper_002281.jpg,paper,paper
minc_paper_1722,images/paper/paper_001722.jpg,paper,paper
minc_paper_2334,images/paper/paper_002334.jpg,paper,paper
minc_paper_1978,images/paper/paper_001978.jpg,paper,paper
minc_paper_1266,images/paper/paper_001266.jpg,paper,paper
minc_paper_1798,images/paper/paper_001798.jpg,paper,paper
minc_paper_0859,images/paper/paper_000859.jpg,paper,paper
minc_paper_1150,images/paper/paper_001150.jpg,paper,paper
minc_paper_0025,images/paper/paper_000025.jpg,paper,paper
minc_paper_1019,images/paper/paper_001019.jpg,paper,paper
minc_paper_2248,images/paper/paper_002248.jpg,paper,paper
minc_paper_2159,images/paper/paper_002159.jpg,paper,paper
minc_paper_0533,images/paper/paper_000533.jpg,paper,paper
minc_paper_1205,images/paper/paper_001205.jpg,paper,paper
minc_paper_1336,images/paper/paper_001336.jpg,paper,paper
minc_paper_1707,images/paper/paper_001707.jpg,paper,paper
minc_paper_1256,images/paper/paper_001256.jpg,paper,paper
minc_paper_2095,images/paper/paper_002095.jpg,paper,paper
minc_paper_1654,images/paper/paper_001654.jpg,paper,paper
minc_paper_1396,images/paper/paper_001396.jpg,paper,paper
minc_paper_0755,images/paper/paper_000755.jpg,paper,paper
minc_paper_1937,images/paper/paper_001937.jpg,paper,paper
minc_paper_1831,images/paper/paper_001831.jpg,paper,paper
minc_paper_1663,images/paper/paper_001663.jpg,paper,paper
minc_paper_0173,images/paper/paper_000173.jpg,paper,paper
minc_paper_1416,images/paper/paper_001416.jpg,paper,paper
minc_paper_2350,images/paper/paper_002350.jpg,paper,paper
minc_paper_0654,images/paper/paper_000654.jpg,paper,paper
minc_paper_1325,images/paper/paper_001325.jpg,paper,paper
minc_paper_1014,images/paper/paper_001014.jpg,paper,paper
minc_paper_0588,images/paper/paper_000588.jpg,paper,paper
minc_paper_0366,images/paper/paper_000366.jpg,paper,paper
minc_paper_0068,images/paper/paper_000068.jpg,paper,paper
minc_paper_1093,images/paper/paper_001093.jpg,paper,paper
minc_paper_2173,images/paper/paper_002173.jpg,paper,paper
minc_paper_2271,images/paper/paper_002271.jpg,paper,paper
minc_paper_1905,images/paper/paper_001905.jpg,paper,paper
minc_paper_1134,images/paper/paper_001134.jpg,paper,paper
minc_paper_1464,images/paper/paper_001464.jpg,paper,paper
minc_paper_0199,images/paper/paper_000199.jpg,paper,paper
minc_paper_1084,images/paper/paper_001084.jpg,paper,paper
minc_paper_0923,images/paper/paper_000923.jpg,paper,paper
minc_paper_0717,images/paper/paper_000717.jpg,paper,paper
minc_paper_2329,images/paper/paper_002329.jpg,paper,paper
minc_paper_1750,images/paper/paper_001750.jpg,paper,paper
minc_paper_0819,images/paper/paper_000819.jpg,paper,paper
minc_paper_0438,images/paper/paper_000438.jpg,paper,paper
minc_paper_0774,images/paper/paper_000774.jpg,paper,paper
minc_paper_2232,images/paper/paper_002232.jpg,paper,paper
minc_paper_2181,images/paper/paper_002181.jpg,paper,paper
minc_paper_0534,images/paper/paper_000534.jpg,paper,paper
minc_paper_0786,images/paper/paper_000786.jpg,paper,paper
minc_paper_0623,images/paper/paper_000623.jpg,paper,paper
minc_paper_1206,images/paper/paper_001206.jpg,paper,paper
minc_paper_0729,images/paper/paper_000729.jpg,paper,paper
minc_paper_0318,images/paper/paper_000318.jpg,paper,paper
minc_paper_0849,images/paper/paper_000849.jpg,paper,paper
minc_paper_0767,images/paper/paper_000767.jpg,paper,paper
minc_paper_1866,images/paper/paper_001866.jpg,paper,paper
minc_paper_2499,images/paper/paper_002499.jpg,paper,paper
minc_paper_2112,images/paper/paper_002112.jpg,paper,paper
minc_paper_2332,images/paper/paper_002332.jpg,paper,paper
minc_paper_1741,images/paper/paper_001741.jpg,paper,paper
minc_paper_1039,images/paper/paper_001039.jpg,paper,paper
minc_paper_1934,images/paper/paper_001934.jpg,paper,paper
minc_paper_1107,images/paper/paper_001107.jpg,paper,paper
minc_paper_2020,images/paper/paper_002020.jpg,paper,paper
minc_paper_0030,images/paper/paper_000030.jpg,paper,paper
minc_paper_1902,images/paper/paper_001902.jpg,paper,paper
minc_paper_0871,images/paper/paper_000871.jpg,paper,paper
minc_paper_0600,images/paper/paper_000600.jpg,paper,paper
minc_paper_0676,images/paper/paper_000676.jpg,paper,paper
minc_paper_0018,images/paper/paper_000018.jpg,paper,paper
minc_paper_1700,images/paper/paper_001700.jpg,paper,paper
minc_paper_0325,images/paper/paper_000325.jpg,paper,paper
minc_paper_1368,images/paper/paper_001368.jpg,paper,paper
minc_paper_1317,images/paper/paper_001317.jpg,paper,paper
minc_paper_0104,images/paper/paper_000104.jpg,paper,paper
minc_paper_0284,images/paper/paper_000284.jpg,paper,paper
minc_paper_0174,images/paper/paper_000174.jpg,paper,paper
minc_paper_2336,images/paper/paper_002336.jpg,paper,paper
minc_paper_1441,images/paper/paper_001441.jpg,paper,paper
minc_paper_0985,images/paper/paper_000985.jpg,paper,paper
minc_paper_1162,images/paper/paper_001162.jpg,paper,paper
minc_paper_1228,images/paper/paper_001228.jpg,paper,paper
minc_paper_2008,images/paper/paper_002008.jpg,paper,paper
minc_paper_1942,images/paper/paper_001942.jpg,paper,paper
minc_paper_1109,images/paper/paper_001109.jpg,paper,paper
minc_paper_1919,images/paper/paper_001919.jpg,paper,paper
minc_paper_1718,images/paper/paper_001718.jpg,paper,paper
minc_paper_1154,images/paper/paper_001154.jpg,paper,paper
minc_paper_0412,images/paper/paper_000412.jpg,paper,paper
minc_paper_1108,images/paper/paper_001108.jpg,paper,paper
minc_paper_1182,images/paper/paper_001182.jpg,paper,paper
minc_paper_2237,images/paper/paper_002237.jpg,paper,paper
minc_paper_0296,images/paper/paper_000296.jpg,paper,paper
minc_paper_0740,images/paper/paper_000740.jpg,paper,paper
minc_paper_0934,images/paper/paper_000934.jpg,paper,paper
minc_paper_2437,images/paper/paper_002437.jpg,paper,paper
minc_paper_2231,images/paper/paper_002231.jpg,paper,paper
minc_paper_0752,images/paper/paper_000752.jpg,paper,paper
minc_paper_1558,images/paper/paper_001558.jpg,paper,paper
minc_paper_0922,images/paper/paper_000922.jpg,paper,paper
minc_paper_0285,images/paper/paper_000285.jpg,paper,paper
minc_paper_2126,images/paper/paper_002126.jpg,paper,paper
minc_paper_0194,images/paper/paper_000194.jpg,paper,paper
minc_paper_2395,images/paper/paper_002395.jpg,paper,paper
minc_paper_1878,images/paper/paper_001878.jpg,paper,paper
minc_paper_2085,images/paper/paper_002085.jpg,paper,paper
minc_paper_0463,images/paper/paper_000463.jpg,paper,paper
minc_paper_1413,images/paper/paper_001413.jpg,paper,paper
minc_paper_0470,images/paper/paper_000470.jpg,paper,paper
minc_paper_2074,images/paper/paper_002074.jpg,paper,paper
minc_paper_1482,images/paper/paper_001482.jpg,paper,paper
minc_paper_2090,images/paper/paper_002090.jpg,paper,paper
minc_paper_1132,images/paper/paper_001132.jpg,paper,paper
minc_paper_2019,images/paper/paper_002019.jpg,paper,paper
minc_paper_2200,images/paper/paper_002200.jpg,paper,paper
minc_paper_1791,images/paper/paper_001791.jpg,paper,paper
minc_paper_0873,images/paper/paper_000873.jpg,paper,paper
minc_paper_1352,images/paper/paper_001352.jpg,paper,paper
minc_paper_2273,images/paper/paper_002273.jpg,paper,paper
minc_paper_0572,images/paper/paper_000572.jpg,paper,paper
minc_paper_1260,images/paper/paper_001260.jpg,paper,paper
minc_paper_1408,images/paper/paper_001408.jpg,paper,paper
minc_paper_2255,images/paper/paper_002255.jpg,paper,paper
minc_paper_0421,images/paper/paper_000421.jpg,paper,paper
minc_paper_0455,images/paper/paper_000455.jpg,paper,paper
minc_paper_1881,images/paper/paper_001881.jpg,paper,paper
minc_paper_1361,images/paper/paper_001361.jpg,paper,paper
minc_paper_1125,images/paper/paper_001125.jpg,paper,paper
minc_paper_1444,images/paper/paper_001444.jpg,paper,paper
minc_paper_2354,images/paper/paper_002354.jpg,paper,paper
minc_paper_0004,images/paper/paper_000004.jpg,paper,paper
minc_paper_1799,images/paper/paper_001799.jpg,paper,paper
minc_paper_2205,images/paper/paper_002205.jpg,paper,paper
minc_paper_2065,images/paper/paper_002065.jpg,paper,paper
minc_paper_0486,images/paper/paper_000486.jpg,paper,paper
minc_paper_1955,images/paper/paper_001955.jpg,paper,paper
minc_paper_0634,images/paper/paper_000634.jpg,paper,paper
minc_paper_2180,images/paper/paper_002180.jpg,paper,paper
minc_paper_0811,images/paper/paper_000811.jpg,paper,paper
minc_paper_1226,images/paper/paper_001226.jpg,paper,paper
minc_paper_1176,images/paper/paper_001176.jpg,paper,paper
minc_paper_1247,images/paper/paper_001247.jpg,paper,paper
minc_paper_1769,images/paper/paper_001769.jpg,paper,paper
minc_paper_0800,images/paper/paper_000800.jpg,paper,paper
