sample_id,image_path,label_path,material_label
multicap-2025-02-22_11-56-33-000000,matador/texture_img/multicap-2025-02-22_11-56-33-000000.tiff,matador/label/multicap-2025-02-22_11-56-33-000000.txt,sandstone
multicap-2025-02-22_11-56-48-000000,matador/texture_img/multicap-2025-02-22_11-56-48-000000.tiff,matador/label/multicap-2025-02-22_11-56-48-000000.txt,sandstone
multicap-2025-02-22_11-56-49 AM-000000,matador/texture_img/multicap-2025-02-22_11-56-49 AM-000000.tiff,matador/label/multicap-2025-02-22_11-56-49 AM-000000.txt,dirt
multicap-2025-02-22_11-57-03-000000,matador/texture_img/multicap-2025-02-22_11-57-03-000000.tiff,matador/label/multicap-2025-02-22_11-57-03-000000.txt,sandstone
multicap-2025-02-22_11-57-09 AM-000000,matador/texture_img/multicap-2025-02-22_11-57-09 AM-000000.tiff,matador/label/multicap-2025-02-22_11-57-09 AM-000000.txt,grass
multicap-2025-02-22_11-57-21-000000,matador/texture_img/multicap-2025-02-22_11-57-21-000000.tiff,matador/label/multicap-2025-02-22_11-57-21-000000.txt,sandstone
multicap-2025-02-22_11-57-21 AM-000000,matador/texture_img/multicap-2025-02-22_11-57-21 AM-000000.tiff,matador/label/multicap-2025-02-22_11-57-21 AM-000000.txt,grass
multicap-2025-02-22_11-57-34 AM-000000,matador/texture_img/multicap-2025-02-22_11-57-34 AM-000000.tiff,matador/label/multicap-2025-02-22_11-57-34 AM-000000.txt,grass
multicap-2025-02-22_11-57-35-000000,matador/texture_img/multicap-2025-02-22_11-57-35-000000.tiff,matador/label/multicap-2025-02-22_11-57-35-000000.txt,sandstone
multicap-2025-02-22_11-57-49-000000,matador/texture_img/multicap-2025-02-22_11-57-49-000000.tiff,matador/label/multicap-2025-02-22_11-57-49-000000.txt,sandstone
multicap-2025-02-22_11-58-01 AM-000000,matador/texture_img/multicap-2025-02-22_11-58-01 AM-000000.tiff,matador/label/multicap-2025-02-22_11-58-01 AM-000000.txt,dirt
multicap-2025-02-22_11-58-04-000000,matador/texture_img/multicap-2025-02-22_11-58-04-000000.tiff,matador/label/multicap-2025-02-22_11-58-04-000000.txt,sandstone
multicap-2025-02-22_11-58-13 AM-000000,matador/texture_img/multicap-2025-02-22_11-58-13 AM-000000.tiff,matador/label/multicap-2025-02-22_11-58-13 AM-000000.txt,dirt
multicap-2025-02-22_11-58-22-000000,matador/texture_img/multicap-2025-02-22_11-58-22-000000.tiff,matador/label/multicap-2025-02-22_11-58-22-000000.txt,sandstone
multicap-2025-02-22_11-58-29 AM-000000,matador/texture_img/multicap-2025-02-22_11-58-29 AM-000000.tiff,matador/label/multicap-2025-02-22_11-58-29 AM-000000.txt,ivy
multicap-2025-02-22_11-58-37-000000,matador/texture_img/multicap-2025-02-22_11-58-37-000000.tiff,matador/label/multicap-2025-02-22_11-58-37-000000.txt,sandstone
multicap-2025-02-22_11-58-42 AM-000000,matador/texture_img/multicap-2025-02-22_11-58-42 AM-000000.tiff,matador/label/multicap-2025-02-22_11-58-42 AM-000000.txt,shrub
multicap-2025-02-22_11-58-52-000000,matador/texture_img/multicap-2025-02-22_11-58-52-000000.tiff,matador/label/multicap-2025-02-22_11-58-52-000000.txt,sandstone
multicap-2025-02-22_11-58-55 AM-000000,matador/texture_img/multicap-2025-02-22_11-58-55 AM-000000.tiff,matador/label/multicap-2025-02-22_11-58-55 AM-000000.txt,shrub
multicap-2025-02-22_11-59-11 AM-000000,matador/texture_img/multicap-2025-02-22_11-59-11 AM-000000.tiff,matador/label/multicap-2025-02-22_11-59-11 AM-000000.txt,shrub
multicap-2025-02-22_11-59-26 AM-000000,matador/texture_img/multicap-2025-02-22_11-59-26 AM-000000.tiff,matador/label/multicap-2025-02-22_11-59-26 AM-000000.txt,shrub
multicap-2025-02-22_11-59-44 AM-000000,matador/texture_img/multicap-2025-02-22_11-59-44 AM-000000.tiff,matador/label/multicap-2025-02-22_11-59-44 AM-000000.txt,shrub
multicap-2025-02-22_12-00-01 PM-000000,matador/texture_img/multicap-2025-02-22_12-00-01 PM-000000.tiff,matador/label/multicap-2025-02-22_12-00-01 PM-000000.txt,grass
multicap-2025-02-22_12-00-11 PM-000000,matador/texture_img/multicap-2025-02-22_12-00-11 PM-000000.tiff,matador/label/multicap-2025-02-22_12-00-11 PM-000000.txt,grass
multicap-2025-02-22_12-00-25 PM-000000,matador/texture_img/multicap-2025-02-22_12-00-25 PM-000000.tiff,matador/label/multicap-2025-02-22_12-00-25 PM-000000.txt,soil
multicap-2025-02-22_12-00-29-000000,matador/texture_img/multicap-2025-02-22_12-00-29-000000.tiff,matador/label/multicap-2025-02-22_12-00-29-000000.txt,brick
multicap-2025-02-22_12-00-40-000000,matador/texture_img/multicap-2025-02-22_12-00-40-000000.tiff,matador/label/multicap-2025-02-22_12-00-40-000000.txt,brick
multicap-2025-02-22_12-00-41 PM-000000,matador/texture_img/multicap-2025-02-22_12-00-41 PM-000000.tiff,matador/label/multicap-2025-02-22_12-00-41 PM-000000.txt,dirt
multicap-2025-02-22_12-00-51-000000,matador/texture_img/multicap-2025-02-22_12-00-51-000000.tiff,matador/label/multicap-2025-02-22_12-00-51-000000.txt,brick
multicap-2025-02-22_12-01-08-000000,matador/texture_img/multicap-2025-02-22_12-01-08-000000.tiff,matador/label/multicap-2025-02-22_12-01-08-000000.txt,brick
multicap-2025-02-22_12-01-08 PM-000000,matador/texture_img/multicap-2025-02-22_12-01-08 PM-000000.tiff,matador/label/multicap-2025-02-22_12-01-08 PM-000000.txt,ivy
multicap-2025-02-22_12-01-20 PM-000000,matador/texture_img/multicap-2025-02-22_12-01-20 PM-000000.tiff,matador/label/multicap-2025-02-22_12-01-20 PM-000000.txt,ivy
multicap-2025-02-22_12-01-21-000000,matador/texture_img/multicap-2025-02-22_12-01-21-000000.tiff,matador/label/multicap-2025-02-22_12-01-21-000000.txt,brick
multicap-2025-02-22_12-01-40 PM-000000,matador/texture_img/multicap-2025-02-22_12-01-40 PM-000000.tiff,matador/label/multicap-2025-02-22_12-01-40 PM-000000.txt,ivy
multicap-2025-02-22_12-01-55 PM-000000,matador/texture_img/multicap-2025-02-22_12-01-55 PM-000000.tiff,matador/label/multicap-2025-02-22_12-01-55 PM-000000.txt,shrub
multicap-2025-02-22_12-02-10 PM-000000,matador/texture_img/multicap-2025-02-22_12-02-10 PM-000000.tiff,matador/label/multicap-2025-02-22_12-02-10 PM-000000.txt,shrub
multicap-2025-02-22_12-02-32 PM-000000,matador/texture_img/multicap-2025-02-22_12-02-32 PM-000000.tiff,matador/label/multicap-2025-02-22_12-02-32 PM-000000.txt,grass
multicap-2025-02-22_12-02-44 PM-000000,matador/texture_img/multicap-2025-02-22_12-02-44 PM-000000.tiff,matador/label/multicap-2025-02-22_12-02-44 PM-000000.txt,shrub
multicap-2025-02-22_12-02-58 PM-000000,matador/texture_img/multicap-2025-02-22_12-02-58 PM-000000.tiff,matador/label/multicap-2025-02-22_12-02-58 PM-000000.txt,shrub
multicap-2025-02-22_12-03-12 PM-000000,matador/texture_img/multicap-2025-02-22_12-03-12 PM-000000.tiff,matador/label/multicap-2025-02-22_12-03-12 PM-000000.txt,shrub
multicap-2025-02-22_12-03-30 PM-000000,matador/texture_img/multicap-2025-02-22_12-03-30 PM-000000.tiff,matador/label/multicap-2025-02-22_12-03-30 PM-000000.txt,ivy
multicap-2025-02-22_12-03-44-000000,matador/texture_img/multicap-2025-02-22_12-03-44-000000.tiff,matador/label/multicap-2025-02-22_12-03-44-000000.txt,brick
multicap-2025-02-22_12-03-45 PM-000000,matador/texture_img/multicap-2025-02-22_12-03-45 PM-000000.tiff,matador/label/multicap-2025-02-22_12-03-45 PM-000000.txt,shrub
multicap-2025-02-22_12-03-58-000000,matador/texture_img/multicap-2025-02-22_12-03-58-000000.tiff,matador/label/multicap-2025-02-22_12-03-58-000000.txt,brick
multicap-2025-02-22_12-04-01 PM-000000,matador/texture_img/multicap-2025-02-22_12-04-01 PM-000000.tiff,matador/label/multicap-2025-02-22_12-04-01 PM-000000.txt,grass
multicap-2025-02-22_12-04-12-000000,matador/texture_img/multicap-2025-02-22_12-04-12-000000.tiff,matador/label/multicap-2025-02-22_12-04-12-000000.txt,brick
multicap-2025-02-22_12-04-26 PM-000000,matador/texture_img/multicap-2025-02-22_12-04-26 PM-000000.tiff,matador/label/multicap-2025-02-22_12-04-26 PM-000000.txt,dirt
multicap-2025-02-22_12-04-30-000000,matador/texture_img/multicap-2025-02-22_12-04-30-000000.tiff,matador/label/multicap-2025-02-22_12-04-30-000000.txt,brick
multicap-2025-02-22_12-04-37 PM-000000,matador/texture_img/multicap-2025-02-22_12-04-37 PM-000000.tiff,matador/label/multicap-2025-02-22_12-04-37 PM-000000.txt,grass
multicap-2025-02-22_12-04-52 PM-000000,matador/texture_img/multicap-2025-02-22_12-04-52 PM-000000.tiff,matador/label/multicap-2025-02-22_12-04-52 PM-000000.txt,shrub
multicap-2025-02-22_12-04-55-000000,matador/texture_img/multicap-2025-02-22_12-04-55-000000.tiff,matador/label/multicap-2025-02-22_12-04-55-000000.txt,brick
multicap-2025-02-22_12-05-06 PM-000000,matador/texture_img/multicap-2025-02-22_12-05-06 PM-000000.tiff,matador/label/multicap-2025-02-22_12-05-06 PM-000000.txt,shrub
multicap-2025-02-22_12-05-07-000000,matador/texture_img/multicap-2025-02-22_12-05-07-000000.tiff,matador/label/multicap-2025-02-22_12-05-07-000000.txt,brick
multicap-2025-02-22_12-05-25-000000,matador/texture_img/multicap-2025-02-22_12-05-25-000000.tiff,matador/label/multicap-2025-02-22_12-05-25-000000.txt,brick
multicap-2025-02-22_12-05-45-000000,matador/texture_img/multicap-2025-02-22_12-05-45-000000.tiff,matador/label/multicap-2025-02-22_12-05-45-000000.txt,brick
multicap-2025-02-22_12-06-06-000000,matador/texture_img/multicap-2025-02-22_12-06-06-000000.tiff,matador/label/multicap-2025-02-22_12-06-06-000000.txt,brick
multicap-2025-02-22_12-07-07-000000,matador/texture_img/multicap-2025-02-22_12-07-07-000000.tiff,matador/label/multicap-2025-02-22_12-07-07-000000.txt,brick
multicap-2025-02-22_12-07-08 PM-000000,matador/texture_img/multicap-2025-02-22_12-07-08 PM-000000.tiff,matador/label/multicap-2025-02-22_12-07-08 PM-000000.txt,soil
multicap-2025-02-22_12-07-18-000000,matador/texture_img/multicap-2025-02-22_12-07-18-000000.tiff,matador/label/multicap-2025-02-22_12-07-18-000000.txt,brick
multicap-2025-02-22_12-07-27-000000,matador/texture_img/multicap-2025-02-22_12-07-27-000000.tiff,matador/label/multicap-2025-02-22_12-07-27-000000.txt,brick
multicap-2025-02-22_12-07-33 PM-000000,matador/texture_img/multicap-2025-02-22_12-07-33 PM-000000.tiff,matador/label/multicap-2025-02-22_12-07-33 PM-000000.txt,ivy
multicap-2025-02-22_12-07-40-000000,matador/texture_img/multicap-2025-02-22_12-07-40-000000.tiff,matador/label/multicap-2025-02-22_12-07-40-000000.txt,brick
multicap-2025-02-22_12-07-55-000000,matador/texture_img/multicap-2025-02-22_12-07-55-000000.tiff,matador/label/multicap-2025-02-22_12-07-55-000000.txt,brick
multicap-2025-02-22_12-08-17-000000,matador/texture_img/multicap-2025-02-22_12-08-17-000000.tiff,matador/label/multicap-2025-02-22_12-08-17-000000.txt,brick
multicap-2025-02-22_12-08-36-000000,matador/texture_img/multicap-2025-02-22_12-08-36-000000.tiff,matador/label/multicap-2025-02-22_12-08-36-000000.txt,brick
multicap-2025-02-22_12-08-36 PM-000000,matador/texture_img/multicap-2025-02-22_12-08-36 PM-000000.tiff,matador/label/multicap-2025-02-22_12-08-36 PM-000000.txt,ivy
multicap-2025-02-22_12-08-49 PM-000000,matador/texture_img/multicap-2025-02-22_12-08-49 PM-000000.tiff,matador/label/multicap-2025-02-22_12-08-49 PM-000000.txt,ivy
multicap-2025-02-22_12-08-56-000000,matador/texture_img/multicap-2025-02-22_12-08-56-000000.tiff,matador/label/multicap-2025-02-22_12-08-56-000000.txt,brick
multicap-2025-02-22_12-09-11-000000,matador/texture_img/multicap-2025-02-22_12-09-11-000000.tiff,matador/label/multicap-2025-02-22_12-09-11-000000.txt,brick
multicap-2025-02-22_12-09-26-000000,matador/texture_img/multicap-2025-02-22_12-09-26-000000.tiff,matador/label/multicap-2025-02-22_12-09-26-000000.txt,brick
multicap-2025-02-22_12-09-38-000000,matador/texture_img/multicap-2025-02-22_12-09-38-000000.tiff,matador/label/multicap-2025-02-22_12-09-38-000000.txt,brick
multicap-2025-02-22_12-09-47-000000,matador/texture_img/multicap-2025-02-22_12-09-47-000000.tiff,matador/label/multicap-2025-02-22_12-09-47-000000.txt,brick
multicap-2025-02-22_12-09-59-000000,matador/texture_img/multicap-2025-02-22_12-09-59-000000.tiff,matador/label/multicap-2025-02-22_12-09-59-000000.txt,brick
multicap-2025-02-22_12-10-09-000000,matador/texture_img/multicap-2025-02-22_12-10-09-000000.tiff,matador/label/multicap-2025-02-22_12-10-09-000000.txt,brick
multicap-2025-02-22_12-10-21-000000,matador/texture_img/multicap-2025-02-22_12-10-21-000000.tiff,matador/label/multicap-2025-02-22_12-10-21-000000.txt,brick
multicap-2025-02-22_12-10-30-000000,matador/texture_img/multicap-2025-02-22_12-10-30-000000.tiff,matador/label/multicap-2025-02-22_12-10-30-000000.txt,brick
multicap-2025-02-22_12-10-47-000000,matador/texture_img/multicap-2025-02-22_12-10-47-000000.tiff,matador/label/multicap-2025-02-22_12-10-47-000000.txt,brick
multicap-2025-02-22_12-11-03-000000,matador/texture_img/multicap-2025-02-22_12-11-03-000000.tiff,matador/label/multicap-2025-02-22_12-11-03-000000.txt,brick
multicap-2025-02-22_12-11-16-000000,matador/texture_img/multicap-2025-02-22_12-11-16-000000.tiff,matador/label/multicap-2025-02-22_12-11-16-000000.txt,brick
multicap-2025-02-22_12-11-17 PM-000000,matador/texture_img/multicap-2025-02-22_12-11-17 PM-000000.tiff,matador/label/multicap-2025-02-22_12-11-17 PM-000000.txt,plant_litter
multicap-2025-02-22_12-11-27-000000,matador/texture_img/multicap-2025-02-22_12-11-27-000000.tiff,matador/label/multicap-2025-02-22_12-11-27-000000.txt,brick
multicap-2025-02-22_12-11-33 PM-000000,matador/texture_img/multicap-2025-02-22_12-11-33 PM-000000.tiff,matador/label/multicap-2025-02-22_12-11-33 PM-000000.txt,plant_litter
multicap-2025-02-22_12-11-37-000000,matador/texture_img/multicap-2025-02-22_12-11-37-000000.tiff,matador/label/multicap-2025-02-22_12-11-37-000000.txt,brick
multicap-2025-02-22_12-11-52 PM-000000,matador/texture_img/multicap-2025-02-22_12-11-52 PM-000000.tiff,matador/label/multicap-2025-02-22_12-11-52 PM-000000.txt,plant_litter
multicap-2025-02-22_12-11-54-000000,matador/texture_img/multicap-2025-02-22_12-11-54-000000.tiff,matador/label/multicap-2025-02-22_12-11-54-000000.txt,brick
multicap-2025-02-22_12-12-05 PM-000000,matador/texture_img/multicap-2025-02-22_12-12-05 PM-000000.tiff,matador/label/multicap-2025-02-22_12-12-05 PM-000000.txt,plant_litter
multicap-2025-02-22_12-12-10-000000,matador/texture_img/multicap-2025-02-22_12-12-10-000000.tiff,matador/label/multicap-2025-02-22_12-12-10-000000.txt,brick
multicap-2025-02-22_12-12-15 PM-000000,matador/texture_img/multicap-2025-02-22_12-12-15 PM-000000.tiff,matador/label/multicap-2025-02-22_12-12-15 PM-000000.txt,plant_litter
multicap-2025-02-22_12-12-22-000000,matador/texture_img/multicap-2025-02-22_12-12-22-000000.tiff,matador/label/multicap-2025-02-22_12-12-22-000000.txt,brick
multicap-2025-02-22_12-12-29 PM-000000,matador/texture_img/multicap-2025-02-22_12-12-29 PM-000000.tiff,matador/label/multicap-2025-02-22_12-12-29 PM-000000.txt,plant_litter
multicap-2025-02-22_12-12-34-000000,matador/texture_img/multicap-2025-02-22_12-12-34-000000.tiff,matador/label/multicap-2025-02-22_12-12-34-000000.txt,brick
multicap-2025-02-22_12-12-46 PM-000000,matador/texture_img/multicap-2025-02-22_12-12-46 PM-000000.tiff,matador/label/multicap-2025-02-22_12-12-46 PM-000000.txt,plant_litter
multicap-2025-02-22_12-12-47-000000,matador/texture_img/multicap-2025-02-22_12-12-47-000000.tiff,matador/label/multicap-2025-02-22_12-12-47-000000.txt,brick
multicap-2025-02-22_12-13-01 PM-000000,matador/texture_img/multicap-2025-02-22_12-13-01 PM-000000.tiff,matador/label/multicap-2025-02-22_12-13-01 PM-000000.txt,plant_litter
multicap-2025-02-22_12-13-27 PM-000000,matador/texture_img/multicap-2025-02-22_12-13-27 PM-000000.tiff,matador/label/multicap-2025-02-22_12-13-27 PM-000000.txt,dirt
multicap-2025-02-22_12-13-47 PM-000000,matador/texture_img/multicap-2025-02-22_12-13-47 PM-000000.tiff,matador/label/multicap-2025-02-22_12-13-47 PM-000000.txt,dirt
multicap-2025-02-22_12-14-07 PM-000000,matador/texture_img/multicap-2025-02-22_12-14-07 PM-000000.tiff,matador/label/multicap-2025-02-22_12-14-07 PM-000000.txt,plant_litter
multicap-2025-02-22_12-14-31 PM-000000,matador/texture_img/multicap-2025-02-22_12-14-31 PM-000000.tiff,matador/label/multicap-2025-02-22_12-14-31 PM-000000.txt,straw
multicap-2025-02-22_12-14-49 PM-000000,matador/texture_img/multicap-2025-02-22_12-14-49 PM-000000.tiff,matador/label/multicap-2025-02-22_12-14-49 PM-000000.txt,straw
multicap-2025-02-22_12-15-02 PM-000000,matador/texture_img/multicap-2025-02-22_12-15-02 PM-000000.tiff,matador/label/multicap-2025-02-22_12-15-02 PM-000000.txt,dirt
multicap-2025-02-22_12-15-34 PM-000000,matador/texture_img/multicap-2025-02-22_12-15-34 PM-000000.tiff,matador/label/multicap-2025-02-22_12-15-34 PM-000000.txt,dirt
multicap-2025-02-22_12-15-47 PM-000000,matador/texture_img/multicap-2025-02-22_12-15-47 PM-000000.tiff,matador/label/multicap-2025-02-22_12-15-47 PM-000000.txt,plant_litter
multicap-2025-02-22_12-15-58 PM-000000,matador/texture_img/multicap-2025-02-22_12-15-58 PM-000000.tiff,matador/label/multicap-2025-02-22_12-15-58 PM-000000.txt,plant_litter
multicap-2025-02-22_12-16-13-000000,matador/texture_img/multicap-2025-02-22_12-16-13-000000.tiff,matador/label/multicap-2025-02-22_12-16-13-000000.txt,brick
multicap-2025-02-22_12-16-13 PM-000000,matador/texture_img/multicap-2025-02-22_12-16-13 PM-000000.tiff,matador/label/multicap-2025-02-22_12-16-13 PM-000000.txt,plant_litter
multicap-2025-02-22_12-16-27-000000,matador/texture_img/multicap-2025-02-22_12-16-27-000000.tiff,matador/label/multicap-2025-02-22_12-16-27-000000.txt,brick
multicap-2025-02-22_12-16-35 PM-000000,matador/texture_img/multicap-2025-02-22_12-16-35 PM-000000.tiff,matador/label/multicap-2025-02-22_12-16-35 PM-000000.txt,plant_litter
multicap-2025-02-22_12-16-40-000000,matador/texture_img/multicap-2025-02-22_12-16-40-000000.tiff,matador/label/multicap-2025-02-22_12-16-40-000000.txt,brick
multicap-2025-02-22_12-16-50 PM-000000,matador/texture_img/multicap-2025-02-22_12-16-50 PM-000000.tiff,matador/label/multicap-2025-02-22_12-16-50 PM-000000.txt,plant_litter
multicap-2025-02-22_12-16-53-000000,matador/texture_img/multicap-2025-02-22_12-16-53-000000.tiff,matador/label/multicap-2025-02-22_12-16-53-000000.txt,brick
multicap-2025-02-22_12-17-05-000000,matador/texture_img/multicap-2025-02-22_12-17-05-000000.tiff,matador/label/multicap-2025-02-22_12-17-05-000000.txt,brick
multicap-2025-02-22_12-17-07 PM-000000,matador/texture_img/multicap-2025-02-22_12-17-07 PM-000000.tiff,matador/label/multicap-2025-02-22_12-17-07 PM-000000.txt,plant_litter
multicap-2025-02-22_12-17-19-000000,matador/texture_img/multicap-2025-02-22_12-17-19-000000.tiff,matador/label/multicap-2025-02-22_12-17-19-000000.txt,brick
multicap-2025-02-22_12-17-30-000000,matador/texture_img/multicap-2025-02-22_12-17-30-000000.tiff,matador/label/multicap-2025-02-22_12-17-30-000000.txt,brick
multicap-2025-02-22_12-17-32 PM-000000,matador/texture_img/multicap-2025-02-22_12-17-32 PM-000000.tiff,matador/label/multicap-2025-02-22_12-17-32 PM-000000.txt,dirt
multicap-2025-02-22_12-17-41-000000,matador/texture_img/multicap-2025-02-22_12-17-41-000000.tiff,matador/label/multicap-2025-02-22_12-17-41-000000.txt,brick
multicap-2025-02-22_12-17-46 PM-000000,matador/texture_img/multicap-2025-02-22_12-17-46 PM-000000.tiff,matador/label/multicap-2025-02-22_12-17-46 PM-000000.txt,plant_litter
multicap-2025-02-22_12-17-57-000000,matador/texture_img/multicap-2025-02-22_12-17-57-000000.tiff,matador/label/multicap-2025-02-22_12-17-57-000000.txt,brick
multicap-2025-02-22_12-17-59 PM-000000,matador/texture_img/multicap-2025-02-22_12-17-59 PM-000000.tiff,matador/label/multicap-2025-02-22_12-17-59 PM-000000.txt,timber
multicap-2025-02-22_12-18-08-000000,matador/texture_img/multicap-2025-02-22_12-18-08-000000.tiff,matador/label/multicap-2025-02-22_12-18-08-000000.txt,brick
multicap-2025-02-22_12-18-20 PM-000000,matador/texture_img/multicap-2025-02-22_12-18-20 PM-000000.tiff,matador/label/multicap-2025-02-22_12-18-20 PM-000000.txt,plant_litter
multicap-2025-02-22_12-18-23-000000,matador/texture_img/multicap-2025-02-22_12-18-23-000000.tiff,matador/label/multicap-2025-02-22_12-18-23-000000.txt,brick
multicap-2025-02-22_12-18-32 PM-000000,matador/texture_img/multicap-2025-02-22_12-18-32 PM-000000.tiff,matador/label/multicap-2025-02-22_12-18-32 PM-000000.txt,plant_litter
multicap-2025-02-22_12-18-37-000000,matador/texture_img/multicap-2025-02-22_12-18-37-000000.tiff,matador/label/multicap-2025-02-22_12-18-37-000000.txt,brick
multicap-2025-02-22_12-18-48-000000,matador/texture_img/multicap-2025-02-22_12-18-48-000000.tiff,matador/label/multicap-2025-02-22_12-18-48-000000.txt,brick
multicap-2025-02-22_12-18-59-000000,matador/texture_img/multicap-2025-02-22_12-18-59-000000.tiff,matador/label/multicap-2025-02-22_12-18-59-000000.txt,brick
multicap-2025-02-22_12-19-09 PM-000000,matador/texture_img/multicap-2025-02-22_12-19-09 PM-000000.tiff,matador/label/multicap-2025-02-22_12-19-09 PM-000000.txt,dirt
multicap-2025-02-22_12-19-10-000000,matador/texture_img/multicap-2025-02-22_12-19-10-000000.tiff,matador/label/multicap-2025-02-22_12-19-10-000000.txt,brick
multicap-2025-02-22_12-19-21 PM-000000,matador/texture_img/multicap-2025-02-22_12-19-21 PM-000000.tiff,matador/label/multicap-2025-02-22_12-19-21 PM-000000.txt,dirt
multicap-2025-02-22_12-19-25-000000,matador/texture_img/multicap-2025-02-22_12-19-25-000000.tiff,matador/label/multicap-2025-02-22_12-19-25-000000.txt,brick
multicap-2025-02-22_12-19-34-000000,matador/texture_img/multicap-2025-02-22_12-19-34-000000.tiff,matador/label/multicap-2025-02-22_12-19-34-000000.txt,brick
multicap-2025-02-22_12-19-36 PM-000000,matador/texture_img/multicap-2025-02-22_12-19-36 PM-000000.tiff,matador/label/multicap-2025-02-22_12-19-36 PM-000000.txt,dirt
multicap-2025-02-22_12-19-47-000000,matador/texture_img/multicap-2025-02-22_12-19-47-000000.tiff,matador/label/multicap-2025-02-22_12-19-47-000000.txt,brick
multicap-2025-02-22_12-19-48 PM-000000,matador/texture_img/multicap-2025-02-22_12-19-48 PM-000000.tiff,matador/label/multicap-2025-02-22_12-19-48 PM-000000.txt,dirt
multicap-2025-02-22_12-20-00-000000,matador/texture_img/multicap-2025-02-22_12-20-00-000000.tiff,matador/label/multicap-2025-02-22_12-20-00-000000.txt,brick
multicap-2025-02-22_12-20-18-000000,matador/texture_img/multicap-2025-02-22_12-20-18-000000.tiff,matador/label/multicap-2025-02-22_12-20-18-000000.txt,brick
multicap-2025-02-22_12-20-30-000000,matador/texture_img/multicap-2025-02-22_12-20-30-000000.tiff,matador/label/multicap-2025-02-22_12-20-30-000000.txt,brick
multicap-2025-02-22_12-20-36 PM-000000,matador/texture_img/multicap-2025-02-22_12-20-36 PM-000000.tiff,matador/label/multicap-2025-02-22_12-20-36 PM-000000.txt,plant_litter
multicap-2025-02-22_12-20-46-000000,matador/texture_img/multicap-2025-02-22_12-20-46-000000.tiff,matador/label/multicap-2025-02-22_12-20-46-000000.txt,brick
multicap-2025-02-22_12-20-47 PM-000000,matador/texture_img/multicap-2025-02-22_12-20-47 PM-000000.tiff,matador/label/multicap-2025-02-22_12-20-47 PM-000000.txt,plant_litter
multicap-2025-02-22_12-20-56-000000,matador/texture_img/multicap-2025-02-22_12-20-56-000000.tiff,matador/label/multicap-2025-02-22_12-20-56-000000.txt,brick
multicap-2025-02-22_12-20-56 PM-000000,matador/texture_img/multicap-2025-02-22_12-20-56 PM-000000.tiff,matador/label/multicap-2025-02-22_12-20-56 PM-000000.txt,dirt
multicap-2025-02-22_12-21-10-000000,matador/texture_img/multicap-2025-02-22_12-21-10-000000.tiff,matador/label/multicap-2025-02-22_12-21-10-000000.txt,brick
multicap-2025-02-22_12-21-21 PM-000000,matador/texture_img/multicap-2025-02-22_12-21-21 PM-000000.tiff,matador/label/multicap-2025-02-22_12-21-21 PM-000000.txt,plant_litter
multicap-2025-02-22_12-21-22-000000,matador/texture_img/multicap-2025-02-22_12-21-22-000000.tiff,matador/label/multicap-2025-02-22_12-21-22-000000.txt,brick
multicap-2025-02-22_12-21-32-000000,matador/texture_img/multicap-2025-02-22_12-21-32-000000.tiff,matador/label/multicap-2025-02-22_12-21-32-000000.txt,brick
multicap-2025-02-22_12-21-38 PM-000000,matador/texture_img/multicap-2025-02-22_12-21-38 PM-000000.tiff,matador/label/multicap-2025-02-22_12-21-38 PM-000000.txt,dirt
multicap-2025-02-22_12-21-42-000000,matador/texture_img/multicap-2025-02-22_12-21-42-000000.tiff,matador/label/multicap-2025-02-22_12-21-42-000000.txt,brick
multicap-2025-02-22_12-21-50-000000,matador/texture_img/multicap-2025-02-22_12-21-50-000000.tiff,matador/label/multicap-2025-02-22_12-21-50-000000.txt,brick
multicap-2025-02-22_12-21-52 PM-000000,matador/texture_img/multicap-2025-02-22_12-21-52 PM-000000.tiff,matador/label/multicap-2025-02-22_12-21-52 PM-000000.txt,dirt
multicap-2025-02-22_12-22-02-000000,matador/texture_img/multicap-2025-02-22_12-22-02-000000.tiff,matador/label/multicap-2025-02-22_12-22-02-000000.txt,brick
multicap-2025-02-22_12-22-13-000000,matador/texture_img/multicap-2025-02-22_12-22-13-000000.tiff,matador/label/multicap-2025-02-22_12-22-13-000000.txt,brick
multicap-2025-02-22_12-22-30-000000,matador/texture_img/multicap-2025-02-22_12-22-30-000000.tiff,matador/label/multicap-2025-02-22_12-22-30-000000.txt,brick
multicap-2025-02-22_12-22-46 PM-000000,matador/texture_img/multicap-2025-02-22_12-22-46 PM-000000.tiff,matador/label/multicap-2025-02-22_12-22-46 PM-000000.txt,shrub
multicap-2025-02-22_12-22-48-000000,matador/texture_img/multicap-2025-02-22_12-22-48-000000.tiff,matador/label/multicap-2025-02-22_12-22-48-000000.txt,brick
multicap-2025-02-22_12-23-00-000000,matador/texture_img/multicap-2025-02-22_12-23-00-000000.tiff,matador/label/multicap-2025-02-22_12-23-00-000000.txt,brick
multicap-2025-02-22_12-23-00 PM-000000,matador/texture_img/multicap-2025-02-22_12-23-00 PM-000000.tiff,matador/label/multicap-2025-02-22_12-23-00 PM-000000.txt,shrub
multicap-2025-02-22_12-23-16 PM-000000,matador/texture_img/multicap-2025-02-22_12-23-16 PM-000000.tiff,matador/label/multicap-2025-02-22_12-23-16 PM-000000.txt,shrub
